|Nobsts|,|Tc|,|Tp|,|Ns|,|Nkn|,|Acc|,|MaxIt|,|FS_MaxIt|,|LS_MaxIt|,|Deps|,|Seps|,|Drho|,|LS_mdist|,|LS_topt|,|Dopt|,|NSE|,|FIR|,|LAS|,|LMA|,|MAX|,|MIN|,|AVG|,|RMP|,|RMG|,|TOT|
0,0.55999999999999994,2.7999999999999998,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,10.0,0.768621206284,0.303912162781,1.0,0.0233149528503,0.0194818973541,0.0206777453423,0.0416338443756,0.54270029068,7.34788779065
0,0.83999999999999986,2.7999999999999998,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,10.0,0.754860162735,0.310791015625,1.0,0.0223300457001,0.0192980766296,0.02093359828,0.0265833877382,0.369989304315,7.34788779065
0,1.1199999999999999,2.7999999999999998,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,7.0,0.740254163742,0.313091993332,1.0,0.0368449687958,0.0196530818939,0.0268634319305,0.0328972935677,0.279546422618,7.34759606503
0,1.3999999999999999,2.7999999999999998,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,0.745130062103,0.31208896637,1.0,0.0197100639343,0.0180840492249,0.0191059907277,0.0140786170959,0.222920690264,7.43379874569
0,1.6799999999999997,2.7999999999999998,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.808773994446,0.330501079559,1.0,0.0279190540314,0.0197739601135,0.0238465070724,0.0166184845425,0.196726833071,7.47665719779
0,1.96,2.7999999999999998,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.775707006454,0.345105171204,1.0,0.0195910930634,0.018296957016,0.0189440250397,0.00999545564457,0.176074066941,7.34676428222
0,0.64000000000000001,3.2000000000000002,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,9.0,0.730589866638,0.297421216965,1.0,0.0243082046509,0.0193891525269,0.0210546084813,0.037981569767,0.464720651507,7.37271252749
0,0.95999999999999996,3.2000000000000002,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,9.0,1.16412901878,0.465306043625,1.0,0.0327370166779,0.0281929969788,0.0309159755707,0.0341010590394,0.484693795443,7.37271252749
0,1.28,3.2000000000000002,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,1.12315702438,0.509819984436,1.0,0.0313439369202,0.0302801132202,0.0308120250702,0.0244874507189,0.398296862841,7.42165921647
0,1.6000000000000001,3.2000000000000002,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,1.12462520599,0.489182949066,1.0,0.0308299064636,0.0280821323395,0.0292727152507,0.0192686915398,0.305739343166,7.37206913674
0,1.9199999999999999,3.2000000000000002,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,1.24959301949,0.475619077682,1.0,0.0311329364777,0.0302469730377,0.0306899547577,0.0162150710821,0.247718269626,7.42103234373
0,2.2400000000000002,3.2000000000000002,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,1.18002104759,0.401181936264,1.0,0.0259029865265,0.0259029865265,0.0259029865265,0.0115638332708,0.179099078689,7.56882087278
0,0.71999999999999997,3.6000000000000001,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,8.0,0.735295057297,0.330565929413,1.0,0.033998966217,0.0193111896515,0.0238380432129,0.0472207864126,0.459119346407,7.42217101261
0,1.0285714285714285,3.6000000000000001,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,8.0,0.745321035385,0.361291885376,1.0,0.027214050293,0.0196969509125,0.0214831431707,0.0264581044515,0.351255999672,7.42217101261
0,1.3371428571428572,3.6000000000000001,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,0.721727848053,0.304854869843,1.0,0.0220448970795,0.0190391540527,0.019933283329,0.0164865683287,0.227989753088,7.36638654139
0,1.6457142857142859,3.6000000000000001,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,1.01656889915,0.449887990952,1.0,0.0261662006378,0.0194358825684,0.0228010416031,0.015899601082,0.273369438947,7.53257567657
0,1.9542857142857144,3.6000000000000001,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.757842063904,0.315823078156,1.0,0.0222930908203,0.0195670127869,0.0209300518036,0.0114072833145,0.161605376249,7.53257567657
0,2.2628571428571433,3.6000000000000001,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.738276958466,0.327664136887,1.0,0.0215480327606,0.0192890167236,0.0204185247421,0.00952248922501,0.144801070594,7.36568081663
0,2.5714285714285716,3.6000000000000001,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.746737957001,0.30877494812,1.0,0.0218369960785,0.0218369960785,0.0218369960785,0.00849216514163,0.120079146491,7.53185434227
0,0.80000000000000004,4.0,9,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,8.0,0.761080980301,0.374241113663,1.0,0.02903008461,0.01979804039,0.0233724117279,0.0362876057625,0.467801392078,7.37314367102
